FK_Sale,TransactionDate,FK_Customer,FK_Product,FK_Store,Quantity,UnitPrice,TotalAmount,FK_Status,FK_Employee
5484,2022-01-16,22,11,3,1,330.95,330.95,4,11
5485,2022-01-01,18,19,3,2,32.84,65.68,4,9
5486,2022-01-18,30,18,3,1,9.99,9.99,4,11
5487,2022-01-24,18,16,3,3,14.99,44.97,4,9
5488,2022-01-11,30,5,3,1,10.7,10.7,4,11
5489,2022-01-23,14,15,3,3,45.84,137.52,4,10
5490,2022-01-04,21,16,3,3,17.62,52.86,4,10
5491,2022-01-30,3,20,3,4,37.99,151.96,4,9
5492,2022-01-12,18,16,4,2,15.66,31.32,4,12
5493,2022-01-26,14,17,4,1,28.27,28.27,2,13
5494,2022-01-02,23,1,4,1,1014.27,1014.27,4,13
5495,2022-01-26,24,5,4,3,15.99,47.97,3,14
5496,2022-01-19,28,13,4,2,49.76,99.52,1,13
5497,2022-01-17,16,2,4,1,55.33,55.33,4,14
5498,2022-01-22,26,18,4,1,14.99,14.99,4,13
5499,2022-01-04,11,7,4,1,74.99,74.99,1,14
5500,2022-01-25,3,10,4,2,39.98,79.96,4,14
5501,2022-01-25,22,20,4,4,36.92,147.68,1,13
5502,2022-01-23,8,20,4,3,17.41,52.23,4,12
5503,2022-01-06,13,7,4,2,75.99,151.98,4,12
5504,2022-01-14,25,6,4,2,31.99,63.98,4,14
5505,2022-01-03,18,19,4,1,35.99,35.99,1,12
5506,2022-01-28,5,8,4,5,67.99,339.95,4,13
5507,2022-01-23,23,13,4,3,75.6,226.8,4,12
5508,2022-01-03,9,16,4,5,22.55,112.75,4,13
5509,2022-01-29,22,1,4,2,1309.44,2618.88,4,13
5510,2022-01-13,26,5,4,1,23.98,23.98,4,14
5511,2022-01-17,1,10,4,5,59.08,295.4,4,14
5512,2022-01-22,14,17,4,4,34.99,139.96,4,13
5513,2022-01-11,28,5,4,1,20.26,20.26,4,12
5514,2022-01-14,18,3,4,2,103.15,206.3,4,14
5515,2022-01-23,25,20,4,3,15.99,47.97,4,12
5516,2022-01-12,27,4,4,1,214.37,214.37,4,13
5517,2022-01-15,19,8,5,4,79.2,316.8,4,16
5518,2022-01-25,11,18,5,1,14.54,14.54,4,17
5519,2022-01-26,29,5,5,2,22.42,44.84,4,17
5520,2022-01-22,9,6,5,2,21.51,43.02,4,16
5521,2022-01-02,15,7,5,5,55.09,275.45,4,16
5522,2022-01-24,3,1,5,1,968.26,968.26,3,16
5523,2022-01-23,18,14,5,2,146.99,293.98,4,16
5524,2022-01-07,30,9,5,4,139.99,559.96,4,16
5525,2022-01-23,16,15,5,5,85.37,426.85,4,16
5526,2022-01-27,9,6,5,1,31.99,31.99,4,15
5527,2022-01-29,7,6,5,3,13.17,39.51,4,15
5528,2022-01-17,23,14,5,2,184.77,369.54,4,15
5529,2022-01-16,23,2,5,2,70.82,141.64,4,17
5530,2022-01-29,14,14,5,1,160.46,160.46,4,16
5531,2022-01-01,6,17,5,2,49.99,99.98,4,16
5532,2022-01-29,27,16,5,1,12.99,12.99,4,16
5533,2022-01-27,4,8,5,1,55.6,55.6,4,16
5534,2022-01-17,9,5,5,1,28.88,28.88,1,16
5535,2022-01-13,22,4,5,2,103.34,206.68,4,16
5536,2022-01-06,6,6,5,1,18.99,18.99,4,16
5537,2022-01-16,16,10,5,2,37.33,74.66,3,17
5538,2022-01-03,25,5,5,1,22.99,22.99,4,17
5539,2022-01-25,8,9,5,3,125.19,375.57,4,15
5540,2022-01-25,10,6,6,2,10.99,21.98,4,18
5541,2022-01-12,20,19,6,1,31.36,31.36,4,18
5542,2022-01-29,8,5,6,5,19.85,99.25,4,18
5543,2022-01-29,14,3,6,2,67.99,135.98,4,19
5544,2022-01-26,8,4,6,3,247.99,743.97,4,20
5545,2022-01-31,14,7,6,2,111.99,223.98,4,20
5546,2022-01-30,7,6,6,3,26.99,80.97,4,20
5547,2022-01-24,10,18,6,2,9.99,19.98,4,18
5548,2022-01-08,18,6,6,3,9.99,29.97,4,20
5549,2022-01-24,15,4,6,3,234.99,704.97,4,19
5550,2022-01-07,13,17,6,1,52.99,52.99,4,18
5551,2022-01-14,20,8,6,1,78.88,78.88,4,18
5552,2022-01-23,23,10,6,1,67.17,67.17,4,19
5553,2022-01-16,8,13,6,2,92.28,184.56,4,20
5554,2022-01-20,6,2,6,5,84.4,422.0,4,20
5555,2022-01-16,13,17,6,1,29.6,29.6,4,20
5556,2022-01-28,20,17,6,4,52.99,211.96,4,19
5557,2022-01-24,24,6,6,2,10.93,21.86,4,19
5558,2022-01-10,3,1,6,4,1074.99,4299.96,3,20
5559,2022-01-25,8,17,6,1,21.02,21.02,4,20
5560,2022-01-15,4,10,7,2,36.99,73.98,3,22
5561,2022-01-07,29,7,7,3,51.99,155.97,4,21
5562,2022-01-10,15,7,7,5,58.99,294.95,1,21
5563,2022-01-24,3,16,7,3,11.99,35.97,4,23
5564,2022-01-15,1,7,7,5,49.75,248.75,4,22
5565,2022-01-23,28,20,7,1,19.97,19.97,4,22
5566,2022-01-21,3,15,7,1,80.99,80.99,4,21
5567,2022-01-06,26,2,7,2,61.65,123.3,4,23
5568,2022-01-22,1,19,7,2,18.99,37.98,4,21
5569,2022-01-23,30,13,7,1,111.99,111.99,2,22
5570,2022-01-08,24,6,7,3,29.99,89.97,4,21
5571,2022-01-23,26,18,7,5,10.99,54.95,4,21
5572,2022-01-08,23,19,7,2,22.2,44.4,4,21
5573,2022-01-30,14,17,7,3,24.44,73.32,4,21
5574,2022-01-26,28,18,7,3,18.77,56.31,4,22
5575,2022-01-14,28,8,7,1,57.16,57.16,4,22
5576,2022-01-11,1,9,7,1,109.25,109.25,4,22
5577,2022-01-13,9,13,7,3,79.02,237.06,4,23
5578,2022-01-25,28,10,7,4,57.99,231.96,4,22
5579,2022-01-04,10,17,7,2,46.99,93.98,4,23
5580,2022-01-18,3,1,8,3,1315.99,3947.97,4,25
5581,2022-01-18,16,4,8,4,163.99,655.96,4,25
5582,2022-01-10,10,3,8,3,121.41,364.23,4,25
5583,2022-01-24,26,8,8,2,27.99,55.98,2,24
5584,2022-01-27,15,3,8,5,147.2,736.0,4,25
5585,2022-01-20,15,19,8,1,20.37,20.37,4,24
5586,2022-01-17,5,3,8,2,97.22,194.44,4,24
5587,2022-01-01,18,2,8,4,65.99,263.96,4,24
5588,2022-01-22,20,19,8,2,32.43,64.86,4,25
5589,2022-01-04,26,18,8,1,7.35,7.35,3,24
5590,2022-01-27,12,18,8,3,12.99,38.97,4,24
5591,2022-01-30,9,9,8,2,194.99,389.98,4,24
5592,2022-01-17,30,14,8,2,105.86,211.72,4,25
5593,2022-01-03,6,13,8,2,57.6,115.2,4,24
5594,2022-01-07,21,1,8,1,894.06,894.06,4,24
5595,2022-01-20,8,9,8,2,176.74,353.48,4,24
5596,2022-01-23,17,2,8,1,109.99,109.99,4,24
5597,2022-01-09,23,17,8,2,46.84,93.68,4,25
5598,2022-01-28,3,10,9,3,35.61,106.83,4,26
5599,2022-01-02,14,10,9,3,63.39,190.17,4,26
5600,2022-01-16,2,17,9,4,49.99,199.96,3,26
5601,2022-01-13,15,16,9,1,12.99,12.99,4,26
5602,2022-01-29,11,14,9,2,233.85,467.7,4,26
5603,2022-01-14,19,4,9,4,292.65,1170.6,4,27
5604,2022-01-28,13,16,9,1,13.76,13.76,4,26
5605,2022-01-16,5,4,9,2,134.56,269.12,4,26
5606,2022-01-26,30,11,9,2,342.88,685.76,4,26
5607,2022-01-30,7,9,9,4,132.99,531.96,4,28
5608,2022-01-30,29,5,9,4,24.09,96.36,4,27
5609,2022-01-14,18,7,9,2,158.15,316.3,4,27
5610,2022-01-23,26,16,9,1,8.0,8.0,4,28
5611,2022-01-08,11,16,9,3,8.02,24.06,4,28
5612,2022-01-31,29,14,9,2,183.78,367.56,4,26
5613,2022-01-12,1,14,9,1,231.54,231.54,4,27
5614,2022-01-31,18,6,9,1,20.99,20.99,4,26
5615,2022-01-19,28,1,9,2,1020.0,2040.0,1,27
5616,2022-01-11,26,19,9,4,16.96,67.84,4,26
5617,2022-01-11,11,19,9,2,36.57,73.14,2,27
5618,2022-01-06,1,9,9,1,89.99,89.99,1,27
5619,2022-01-12,6,6,9,1,12.64,12.64,2,26
5620,2022-01-29,7,2,9,1,85.99,85.99,4,27
5621,2022-01-17,25,9,9,1,114.99,114.99,4,27
5622,2022-01-24,29,15,9,2,33.99,67.98,4,28
5623,2022-01-27,5,6,10,5,32.99,164.95,4,29
5624,2022-01-30,9,2,10,5,54.42,272.1,4,31
5625,2022-01-27,26,5,10,2,22.99,45.98,4,29
5626,2022-01-18,30,12,10,1,512.06,512.06,4,31
5627,2022-01-02,5,12,10,1,824.39,824.39,4,31
5628,2022-01-02,7,7,10,3,96.99,290.97,4,30
5629,2022-01-28,16,3,10,2,87.99,175.98,4,29
5630,2022-01-18,3,20,10,1,26.05,26.05,4,31
5631,2022-01-14,14,6,10,3,14.07,42.21,4,30
5632,2022-01-31,20,6,10,1,19.94,19.94,4,30
5633,2022-01-25,11,10,10,4,43.99,175.96,4,29
5634,2022-01-04,20,10,10,2,64.1,128.2,4,31
5635,2022-01-22,5,16,10,1,10.49,10.49,4,29
5636,2022-01-08,17,15,10,3,35.22,105.66,1,31
5637,2022-01-11,24,2,10,2,87.99,175.98,2,31
5638,2022-01-08,18,17,10,4,33.99,135.96,2,30
5639,2022-01-21,2,4,10,1,161.9,161.9,4,31
5640,2022-01-31,14,8,10,1,38.13,38.13,4,31
5641,2022-01-02,25,18,10,5,7.99,39.95,4,31
5642,2022-01-19,3,9,11,1,134.0,134.0,4,32
5643,2022-01-04,30,10,11,1,29.13,29.13,4,33
5644,2022-01-26,29,15,11,3,53.23,159.69,4,33
5645,2022-01-06,21,10,11,4,50.78,203.12,2,32
5646,2022-01-25,13,18,11,4,8.92,35.68,4,32
5647,2022-01-28,6,4,11,1,198.99,198.99,4,33
5648,2022-01-03,20,15,11,1,46.13,46.13,4,32
5649,2022-01-15,15,20,11,1,14.99,14.99,4,32
5650,2022-01-18,20,16,11,4,12.14,48.56,4,33
5651,2022-01-18,27,12,11,4,664.99,2659.96,4,33
5652,2022-01-26,13,6,11,4,24.99,99.96,4,33
5653,2022-01-07,17,2,11,2,82.8,165.6,4,32
5654,2022-01-11,20,19,11,2,21.59,43.18,4,33
5655,2022-01-24,27,11,11,2,309.54,619.08,4,32
5656,2022-01-23,8,19,11,1,24.46,24.46,4,33
5657,2022-01-16,29,1,11,1,1371.81,1371.81,4,32
5658,2022-01-04,24,5,11,1,10.56,10.56,4,33
5659,2022-01-04,22,18,11,2,8.65,17.3,4,33
5660,2022-01-31,8,16,11,3,15.95,47.85,4,32
5661,2022-01-24,12,17,12,2,23.86,47.72,4,35
5662,2022-01-30,17,19,12,3,24.02,72.06,4,35
5663,2022-01-11,10,8,12,5,33.89,169.45,4,35
5664,2022-01-17,27,15,12,1,36.51,36.51,4,35
5665,2022-01-10,11,4,12,2,132.99,265.98,4,35
5666,2022-01-15,23,4,12,2,153.26,306.52,2,35
5667,2022-01-25,8,5,12,2,26.99,53.98,4,34
5668,2022-01-18,8,10,12,3,62.37,187.11,4,34
5669,2022-01-13,12,3,12,2,109.1,218.2,4,35
5670,2022-01-29,3,8,12,1,50.69,50.69,4,34
5671,2022-01-02,10,11,12,2,573.12,1146.24,4,34
5672,2022-01-19,5,4,12,1,172.13,172.13,3,35
5673,2022-01-03,14,4,12,4,270.07,1080.28,2,35
5674,2022-01-03,26,6,12,2,30.99,61.98,4,34
5675,2022-01-14,27,7,12,1,152.7,152.7,4,35
5676,2022-01-02,29,3,12,4,72.03,288.12,4,35
5677,2022-01-10,21,18,12,3,7.05,21.15,4,34
5678,2022-01-23,22,3,13,2,109.64,219.28,4,38
5679,2022-01-27,16,5,13,1,16.99,16.99,4,36
5680,2022-01-29,29,8,13,1,53.64,53.64,4,36
5681,2022-01-13,3,16,13,3,9.49,28.47,4,36
5682,2022-01-21,2,3,13,2,76.61,153.22,4,36
5683,2022-01-30,8,17,13,3,42.27,126.81,4,37
5684,2022-01-05,22,19,13,4,14.99,59.96,4,38
5685,2022-01-16,22,18,13,1,17.99,17.99,4,37
5686,2022-01-23,12,12,13,3,890.15,2670.45,4,36
5687,2022-01-16,20,6,13,4,20.99,83.96,4,38
5688,2022-01-06,24,2,13,3,118.99,356.97,4,36
5689,2022-01-17,27,16,13,3,8.8,26.4,4,36
5690,2022-01-31,8,6,13,4,15.4,61.6,4,36
5691,2022-01-31,23,10,13,1,58.99,58.99,4,37
5692,2022-01-05,10,13,13,3,81.02,243.06,4,37
5693,2022-01-23,10,14,13,1,248.57,248.57,4,38
5694,2022-01-05,21,5,13,3,27.27,81.81,4,37
5695,2022-01-26,17,16,13,3,12.73,38.19,2,36
5696,2022-01-21,22,19,13,1,28.91,28.91,4,36
5697,2022-01-06,6,13,13,2,44.28,88.56,4,38
5698,2022-01-05,14,10,13,2,67.42,134.84,4,37
5699,2022-01-31,25,19,13,1,27.99,27.99,4,36
5700,2022-01-16,19,11,13,1,546.02,546.02,4,36
5701,2022-01-09,12,15,13,1,35.99,35.99,4,37
5702,2022-01-10,9,5,13,1,26.38,26.38,4,37
5703,2022-01-01,21,8,13,1,71.96,71.96,4,36
5704,2022-01-10,30,5,13,2,24.67,49.34,4,37
5705,2022-01-20,16,1,13,5,1234.99,6174.95,4,36
5706,2022-01-03,26,14,13,1,144.99,144.99,4,36
5707,2022-01-17,9,2,14,3,126.97,380.91,4,40
5708,2022-01-15,15,14,14,2,153.99,307.98,2,39
5709,2022-01-31,1,14,14,4,155.99,623.96,4,40
5710,2022-01-06,23,19,14,1,21.99,21.99,4,39
5711,2022-01-16,2,13,14,3,42.21,126.63,4,40
5712,2022-01-24,8,18,14,2,13.21,26.42,4,40
5713,2022-01-23,7,20,14,3,19.46,58.38,3,40
5714,2022-01-10,9,7,14,4,137.71,550.84,4,39
5715,2022-01-17,15,19,14,2,22.99,45.98,4,39
5716,2022-01-04,30,8,14,1,63.61,63.61,4,40
5717,2022-01-30,28,6,14,5,17.99,89.95,4,40
5718,2022-01-31,21,5,14,2,23.99,47.98,4,40
5719,2022-01-21,16,6,14,4,31.88,127.52,4,40
5720,2022-01-04,13,18,14,2,8.71,17.42,4,40
5721,2022-01-26,16,2,14,1,97.86,97.86,4,40
5722,2022-01-27,30,10,14,1,29.0,29.0,4,40
5723,2022-01-11,29,5,14,4,23.99,95.96,4,39
5724,2022-01-01,7,6,14,3,18.96,56.88,4,40
5725,2022-01-18,19,9,14,3,189.32,567.96,4,39
5726,2022-01-26,6,7,14,2,105.72,211.44,4,39
5727,2022-01-03,29,2,14,1,69.81,69.81,4,40
5728,2022-01-05,1,18,15,1,14.23,14.23,4,42
5729,2022-01-21,21,6,15,3,29.78,89.34,4,42
5730,2022-01-22,22,5,15,1,13.99,13.99,4,42
5731,2022-01-31,30,12,15,3,622.38,1867.14,4,41
5732,2022-01-15,8,18,15,2,7.07,14.14,4,42
5733,2022-01-04,5,19,15,1,36.7,36.7,4,42
5734,2022-01-03,14,15,15,1,29.99,29.99,2,42
5735,2022-01-27,14,16,15,5,9.23,46.15,4,42
5736,2022-01-15,26,15,15,5,71.99,359.95,4,41
5737,2022-01-09,25,20,15,1,19.19,19.19,4,41
5738,2022-01-13,15,16,15,2,18.28,36.56,4,42
5739,2022-01-12,29,16,15,3,17.41,52.23,4,41
5740,2022-01-03,11,16,15,2,12.99,25.98,4,41
5741,2022-01-24,8,4,15,2,158.39,316.78,4,41
5742,2022-01-06,23,3,15,2,145.38,290.76,4,42
5743,2022-01-31,8,18,15,1,16.99,16.99,4,42
5744,2022-01-29,6,18,15,5,14.99,74.95,4,41
5745,2022-01-14,7,4,15,4,258.99,1035.96,4,41
5746,2022-01-02,28,9,15,2,84.83,169.66,4,41
5747,2022-01-28,2,18,15,2,9.99,19.98,4,42
5748,2022-01-19,22,14,15,2,162.99,325.98,4,42
5749,2022-01-10,2,8,15,3,59.99,179.97,4,42
5750,2022-02-03,5,18,1,1,15.03,15.03,4,2
5751,2022-02-23,28,9,1,1,96.99,96.99,4,2
5752,2022-02-17,18,16,1,5,14.99,74.95,4,4
5753,2022-02-23,28,5,1,2,17.81,35.62,4,1
5754,2022-02-27,12,6,1,1,34.85,34.85,4,1
5755,2022-02-07,28,7,1,3,58.66,175.98,4,2
5756,2022-02-25,3,16,1,1,10.55,10.55,4,3
5757,2022-02-25,10,18,1,2,12.39,24.78,4,1
5758,2022-02-19,21,6,1,3,29.35,88.05,4,2
5759,2022-02-19,8,8,1,5,29.99,149.95,4,4
5760,2022-02-27,12,13,1,2,43.99,87.98,4,1
5761,2022-02-26,9,1,1,2,981.32,1962.64,4,4
5762,2022-02-09,12,2,1,1,96.99,96.99,4,1
5763,2022-02-05,19,10,1,5,57.13,285.65,4,1
5764,2022-02-22,26,4,1,1,199.11,199.11,4,1
5765,2022-02-02,27,14,1,4,222.99,891.96,3,1
5766,2022-02-14,13,18,1,1,16.11,16.11,4,1
5767,2022-02-09,1,4,1,4,192.76,771.04,3,4
5768,2022-02-17,12,16,1,1,17.99,17.99,4,2
5769,2022-02-16,19,16,2,3,10.83,32.49,1,7
5770,2022-02-07,3,3,2,1,93.75,93.75,4,8
5771,2022-02-25,10,4,2,2,191.99,383.98,4,7
5772,2022-02-20,27,5,2,4,26.99,107.96,4,7
5773,2022-02-20,3,12,2,1,829.6,829.6,4,5
5774,2022-02-20,5,18,2,4,12.84,51.36,2,8
5775,2022-02-19,22,6,2,2,13.48,26.96,4,6
5776,2022-02-24,7,7,2,1,134.99,134.99,4,7
5777,2022-02-01,11,3,2,2,119.2,238.4,4,7
5778,2022-02-12,4,18,2,2,15.99,31.98,4,6
5779,2022-02-08,30,4,2,2,101.78,203.56,4,6
5780,2022-02-08,11,3,2,3,73.97,221.91,4,6
5781,2022-02-09,23,5,2,1,12.99,12.99,4,6
5782,2022-02-26,14,13,2,5,51.99,259.95,4,7
5783,2022-02-08,1,7,2,3,142.99,428.97,4,8
5784,2022-02-17,29,2,2,3,62.66,187.98,3,7
5785,2022-02-18,13,4,2,1,168.46,168.46,4,6
5786,2022-02-07,24,18,2,1,12.13,12.13,4,8
5787,2022-02-12,15,18,2,2,12.99,25.98,4,6
5788,2022-02-27,14,15,2,3,85.22,255.66,4,6
5789,2022-02-15,1,7,2,1,69.99,69.99,4,5
5790,2022-02-24,25,1,2,3,1259.19,3777.57,4,6
5791,2022-02-15,11,9,3,4,139.83,559.32,4,10
5792,2022-02-24,8,9,3,5,145.42,727.1,4,10
5793,2022-02-28,28,17,3,1,25.64,25.64,4,10
5794,2022-02-03,23,17,3,2,46.96,93.92,4,9
5795,2022-02-13,11,17,3,3,31.99,95.97,4,10
5796,2022-02-26,9,16,3,1,9.99,9.99,4,10
5797,2022-02-06,18,4,3,1,155.13,155.13,4,11
5798,2022-02-09,5,17,3,2,44.99,89.98,4,11
5799,2022-02-15,22,2,3,1,107.31,107.31,4,10
5800,2022-02-07,9,13,3,1,115.09,115.09,4,10
5801,2022-02-17,20,16,3,1,10.33,10.33,4,9
5802,2022-02-13,23,1,3,2,1022.95,2045.9,4,9
5803,2022-02-25,14,2,3,1,49.99,49.99,4,11
5804,2022-02-21,30,16,3,1,8.55,8.55,4,9
5805,2022-02-03,11,3,3,2,113.63,227.26,4,9
5806,2022-02-01,18,15,3,3,59.99,179.97,1,11
5807,2022-02-03,1,18,3,1,13.99,13.99,4,10
5808,2022-02-23,8,8,3,2,56.99,113.98,4,10
5809,2022-02-17,26,6,4,1,29.99,29.99,4,13
5810,2022-02-07,28,4,4,3,297.72,893.16,4,14
5811,2022-02-18,8,17,4,3,21.73,65.19,2,12
5812,2022-02-08,10,10,4,1,59.85,59.85,4,14
5813,2022-02-16,25,6,4,2,28.99,57.98,4,13
5814,2022-02-18,2,16,4,3,21.57,64.71,4,12
5815,2022-02-20,23,3,4,1,73.99,73.99,4,12
5816,2022-02-15,1,6,4,1,25.99,25.99,3,12
5817,2022-02-04,25,8,4,1,70.01,70.01,4,12
5818,2022-02-11,18,10,4,4,50.32,201.28,4,12
5819,2022-02-14,28,5,4,1,15.88,15.88,4,13
5820,2022-02-13,29,3,4,1,115.99,115.99,4,14
5821,2022-02-01,27,20,4,2,31.99,63.98,4,12
5822,2022-02-08,21,8,4,1,58.99,58.99,4,12
5823,2022-02-15,6,20,4,4,32.27,129.08,4,12
5824,2022-02-27,1,13,4,4,98.99,395.96,4,12
5825,2022-02-28,27,16,4,1,14.99,14.99,4,13
5826,2022-02-02,10,14,4,1,205.95,205.95,3,13
5827,2022-02-27,23,19,4,4,21.99,87.96,4,14
5828,2022-02-01,13,3,4,1,72.2,72.2,3,14
5829,2022-02-09,4,7,4,1,144.99,144.99,3,13
5830,2022-02-11,8,3,5,1,118.17,118.17,3,17
5831,2022-02-27,26,19,5,1,14.0,14.0,4,15
5832,2022-02-07,21,6,5,2,16.99,33.98,2,17
5833,2022-02-08,17,15,5,2,41.04,82.08,4,16
5834,2022-02-28,23,10,5,1,50.99,50.99,4,15
5835,2022-02-13,2,9,5,3,123.99,371.97,4,15
5836,2022-02-13,27,7,5,1,77.12,77.12,4,15
5837,2022-02-28,17,18,5,3,14.99,44.97,4,17
5838,2022-02-10,2,14,5,2,213.42,426.84,1,15
5839,2022-02-06,13,1,5,1,1112.38,1112.38,3,16
5840,2022-02-01,4,18,5,3,7.39,22.17,4,16
5841,2022-02-24,6,13,5,3,75.92,227.76,4,16
5842,2022-02-09,29,8,5,2,67.36,134.72,4,16
5843,2022-02-21,7,19,6,2,24.78,49.56,4,20
5844,2022-02-28,27,14,6,2,241.99,483.98,4,20
5845,2022-02-09,18,18,6,1,7.0,7.0,4,19
5846,2022-02-11,16,5,6,3,9.99,29.97,4,19
5847,2022-02-23,16,18,6,3,13.98,41.94,4,18
5848,2022-02-07,10,2,6,2,77.41,154.82,4,19
5849,2022-02-02,20,3,6,5,129.99,649.95,4,18
5850,2022-02-11,30,8,6,1,52.99,52.99,4,19
5851,2022-02-14,2,14,6,1,176.99,176.99,4,20
5852,2022-02-21,9,10,6,2,39.99,79.98,4,20
5853,2022-02-14,10,1,6,2,1268.99,2537.98,4,18
5854,2022-02-06,30,6,6,3,10.99,32.97,2,18
5855,2022-02-06,18,20,6,4,23.7,94.8,4,18
5856,2022-02-09,4,15,7,1,87.67,87.67,4,22
5857,2022-02-18,6,5,7,1,11.99,11.99,4,23
5858,2022-02-20,20,16,7,4,8.42,33.68,4,23
5859,2022-02-18,19,4,7,2,294.12,588.24,1,22
5860,2022-02-26,13,18,7,2,15.65,31.3,4,22
5861,2022-02-13,18,5,7,2,14.99,29.98,4,22
5862,2022-02-12,22,2,7,2,128.9,257.8,4,21
5863,2022-02-27,19,20,7,1,26.99,26.99,4,23
5864,2022-02-06,4,10,7,1,41.99,41.99,4,21
5865,2022-02-09,22,5,7,1,14.99,14.99,4,21
5866,2022-02-22,18,18,7,1,13.77,13.77,4,22
5867,2022-02-28,26,18,7,1,11.19,11.19,4,23
5868,2022-02-20,29,16,8,4,12.99,51.96,4,24
5869,2022-02-08,24,18,8,3,9.72,29.16,4,24
5870,2022-02-04,21,16,8,2,13.99,27.98,4,25
5871,2022-02-03,21,13,8,3,65.27,195.81,4,24
5872,2022-02-19,20,9,8,5,107.12,535.6,4,25
5873,2022-02-23,28,6,8,2,33.99,67.98,4,25
5874,2022-02-17,14,9,8,1,151.99,151.99,4,25
5875,2022-02-21,26,6,8,2,19.99,39.98,4,25
5876,2022-02-20,13,4,9,3,144.32,432.96,4,26
5877,2022-02-09,16,19,9,1,35.54,35.54,4,26
5878,2022-02-02,13,6,9,3,34.37,103.11,4,27
5879,2022-02-22,7,5,9,4,16.94,67.76,4,26
5880,2022-02-19,15,17,9,3,38.7,116.1,4,27
5881,2022-02-02,26,19,9,2,28.58,57.16,3,28
5882,2022-02-09,8,4,9,3,187.29,561.87,4,27
5883,2022-02-08,3,10,9,5,49.99,249.95,4,26
5884,2022-02-07,22,7,9,3,137.53,412.59,4,27
5885,2022-02-04,24,2,9,2,122.99,245.98,4,27
5886,2022-02-09,16,9,9,3,108.99,326.97,4,26
5887,2022-02-12,14,17,9,2,51.99,103.98,4,27
5888,2022-02-25,18,8,9,2,49.99,99.98,4,27
5889,2022-02-01,28,1,9,2,1160.99,2321.98,4,28
5890,2022-02-04,22,6,9,2,28.13,56.26,4,27
5891,2022-02-14,17,1,9,4,1273.99,5095.96,3,26
5892,2022-02-20,22,2,10,1,124.84,124.84,4,29
5893,2022-02-17,14,17,10,2,27.99,55.98,4,29
5894,2022-02-26,7,11,10,3,276.37,829.11,4,30
5895,2022-02-17,15,3,10,3,116.99,350.97,4,29
5896,2022-02-01,1,6,10,1,29.18,29.18,4,31
5897,2022-02-08,4,6,10,1,16.44,16.44,4,31
5898,2022-02-24,18,9,10,5,140.99,704.95,4,31
5899,2022-02-24,5,9,10,1,132.36,132.36,4,31
5900,2022-02-18,12,2,10,2,63.83,127.66,4,29
5901,2022-02-02,3,19,10,2,14.99,29.98,4,29
5902,2022-02-17,30,6,10,2,22.55,45.1,4,31
5903,2022-02-16,1,6,10,1,32.75,32.75,4,30
5904,2022-02-03,23,1,10,1,851.85,851.85,3,29
5905,2022-02-17,15,15,11,2,61.4,122.8,4,32
5906,2022-02-25,25,20,11,5,36.2,181.0,4,32
5907,2022-02-17,14,3,11,1,90.67,90.67,4,33
5908,2022-02-17,8,16,11,1,9.99,9.99,4,32
5909,2022-02-04,3,18,11,2,17.67,35.34,4,33
5910,2022-02-06,2,5,11,2,9.59,19.18,4,33
5911,2022-02-16,3,2,11,3,54.99,164.97,4,33
5912,2022-02-01,15,5,11,5,25.99,129.95,4,32
5913,2022-02-07,5,16,11,2,11.99,23.98,4,33
5914,2022-02-27,21,8,11,3,54.99,164.97,4,33
5915,2022-02-26,14,9,11,3,194.99,584.97,4,32
5916,2022-02-22,3,6,11,2,23.79,47.58,4,32
5917,2022-02-25,3,9,11,2,100.99,201.98,4,33
5918,2022-02-13,8,19,12,2,33.99,67.98,4,34
5919,2022-02-28,12,10,12,1,47.12,47.12,4,34
5920,2022-02-12,23,11,12,5,425.79,2128.95,4,35
5921,2022-02-22,17,19,12,2,21.8,43.6,4,34
5922,2022-02-07,29,16,12,1,9.99,9.99,2,35
5923,2022-02-27,16,18,12,1,18.83,18.83,4,34
5924,2022-02-11,19,17,12,4,46.32,185.28,4,34
5925,2022-02-15,7,16,12,2,8.04,16.08,4,34
5926,2022-02-27,1,16,12,1,12.09,12.09,4,35
5927,2022-02-27,1,11,12,1,548.99,548.99,4,35
5928,2022-02-28,27,3,12,4,59.31,237.24,4,35
5929,2022-02-17,26,5,12,3,13.7,41.1,3,34
5930,2022-02-16,19,17,13,1,50.99,50.99,4,37
5931,2022-02-12,12,8,13,2,57.99,115.98,4,37
5932,2022-02-03,22,20,13,2,33.99,67.98,4,38
5933,2022-02-02,11,18,13,2,13.28,26.56,4,37
5934,2022-02-10,19,3,13,1,61.87,61.87,4,37
5935,2022-02-04,26,8,13,4,66.99,267.96,2,38
5936,2022-02-13,23,1,13,1,1214.99,1214.99,4,36
5937,2022-02-19,3,3,13,1,134.91,134.91,4,37
5938,2022-02-28,15,14,13,2,225.99,451.98,4,37
5939,2022-02-01,7,7,13,3,67.99,203.97,4,37
5940,2022-02-28,6,10,13,1,57.18,57.18,4,38
5941,2022-02-13,18,16,13,3,23.0,69.0,4,38
5942,2022-02-15,17,16,13,1,9.73,9.73,4,38
5943,2022-02-08,17,19,13,1,16.63,16.63,4,37
5944,2022-02-19,28,18,13,2,16.99,33.98,4,37
5945,2022-02-20,1,5,13,2,13.99,27.98,4,38
5946,2022-02-22,26,4,13,1,267.99,267.99,4,36
